ChannelTitle,Title,Published_date,Views,Likes,Comments
freecodecamp org,graphql wordpress p live coding jesse,2017-10-05,5075,75,1
freecodecamp org,continuous integration,2017-08-17,54525,673,15
blue brown,simple image convolution,2023-12-12,996043,46515,238
blue brown,essence linear algebra preview,2016-08-05,2457002,43282,1196
alex analyst,select statement mysql beginner mysql series,2023-11-07,164772,2208,80
freecodecamp org,structuring redux store p live coding jesse,2017-10-04,4549,61,1
freecodecamp org,programming language learn first,2017-09-21,79779,1434,141
freecodecamp org,null vs undefined beau teaches javascript,2017-02-14,60388,890,44
freecodecamp org,chrome dev tools elements tab,2015-08-24,24472,209,9
freecodecamp org,master behavioral interviews software engineers,2023-12-21,80759,2714,72
freecodecamp org,ecommerce website tutorial create b b app stripe postgres rest api backend,2022-09-29,98999,2342,65
freecodecamp org,fastapi course beginners,2021-08-12,326442,6258,173
freecodecamp org,recipe box components code vlog,2017-03-06,1429,24,3
freecodecamp org,git github cloning working locally,2016-09-23,39765,456,6
alex analyst,sql basics tutorial beginners statement,2020-03-02,350492,6118,157
freecodecamp org,reactathon conference live stream day one,2020-12-07,39921,1176,17
freecodecamp org,precalculus course,2020-08-04,1807940,50388,1484
freecodecamp org,android development beginners full course,2020-05-26,4457829,85893,2519
freecodecamp org,make custom website scratch using wordpress theme development tutorial,2019-03-11,494535,9299,336
freecodecamp org,arrays sorting algorithms intro computer science harvard cs,2019-01-24,205003,3872,132
freecodecamp org,get started web development,2018-12-06,18457,546,19
freecodecamp org,creating grid layout materialui p live coding jesse,2017-10-13,10519,57,6
freecodecamp org,networks mac address,2016-09-23,17760,203,5
freecodecamp org,vim essentials course beginners,2024-06-24,78170,1865,146
freecodecamp org,apis beginners use api full course tutorial,2023-02-06,2067241,37305,757
freecodecamp org,build saas pagerduty clone learn postgresql stripe api twilio smtp,2022-12-20,125124,2654,105
freecodecamp org,autocad beginners full university course,2022-01-24,2872747,62236,813
freecodecamp org,learn code rpg freecodecamp org game playthrough gamedev interview,2021-12-22,150762,3660,68
freecodecamp org,build brain computer app react native live coding jesse,2020-02-16,51597,953,29
freecodecamp org,alexa coding quiz javascript css computer science,2018-09-13,4838,158,15
freecodecamp org,dangers web developer,2018-08-09,10097,217,27
freecodecamp org,creating landing page react p live coding jesse,2018-07-16,27435,288,17
freecodecamp org,web scraping node js,2018-02-15,141324,1878,95
freecodecamp org,done programming tutorials ask preethi,2017-08-17,66892,1559,91
blue brown,linear combinations span basis vectors chapter essence linear algebra,2016-08-06,5420037,105128,2550
alex analyst,top tips stop procrastinating successful,2022-05-10,33378,1681,158
alex analyst,top non technical skills data analysts,2022-03-15,21808,818,72
freecodecamp org,javascript testing jest crash course,2023-12-13,84951,2125,50
freecodecamp org,opencv python course learn computer vision ai,2021-06-07,628157,7394,230
freecodecamp org,unity game dev full tutorial snake game,2018-11-23,116712,1576,60
freecodecamp org,html css tutorial create website beginners,2018-10-15,665252,11814,365
freecodecamp org,build tree browser vue js,2018-08-23,17565,320,28
freecodecamp org,material ui v update breaking changes p live coding jesse,2018-06-06,1982,35,0
freecodecamp org,jquery dom traversal find parent child nodes beau teaches javascript,2017-08-08,23238,516,18
freecodecamp org,browser history tutorial beau teaches javascript,2017-05-18,39318,621,24
freecodecamp org,computer basics programmers,2015-07-17,26729,0,7
blue brown,fractals typically self similar,2017-01-27,4016141,96596,4807
alex analyst,solving easy sql interview questions analyst builder,2024-01-02,43458,1040,51
alex analyst,first look analyst builder one platform data analysts beta launch coming soon,2023-10-10,32085,859,214
alex analyst,data analyst vs data engineer responsibilities salaries skills education,2023-10-03,35868,776,43
freecodecamp org,aws solutions architect associate certification saa c full course pass exam,2024-05-23,210873,6263,325
freecodecamp org,pytorch deep learning machine learning full course,2022-10-06,1860405,41878,1126
freecodecamp org,opencv tutorial develop computer vision apps cloud python,2021-05-04,88547,2838,79
freecodecamp org,web app testing webdriverio crash course,2021-04-02,82774,1687,89
freecodecamp org,live react coding part p live coding jesse,2018-09-17,4279,102,3
freecodecamp org,cost javascript,2018-08-29,8666,306,23
freecodecamp org,jquery add remove dom elements beau teaches javascript,2017-07-27,15701,225,6
alex analyst,pivot tables excel excel tutorials beginners,2021-12-14,716642,14694,388
alex analyst,sql interview questions answers beginners data analyst interview questions,2020-05-13,127578,3315,121
freecodecamp org,remove whitespace javascript,2024-06-23,21251,856,31
freecodecamp org,langchain crash course beginners,2023-09-28,164057,3479,146
freecodecamp org,linux server course system configuration operation,2021-03-09,1211489,33369,492
freecodecamp org,javascript project tutorial shopping cart,2018-12-07,166110,2838,88
freecodecamp org,using css react part p live coding jesse,2018-06-05,1735,55,3
freecodecamp org,working agreement agile software development,2017-07-01,8493,87,1
blue brown,puzzle impossible,2017-12-23,3151781,85342,5919
alex analyst,interviewing tina huang fellow youtuber data enthusiast,2022-10-13,9531,336,21
alex analyst,become data analyst,2022-01-04,497690,22043,638
alex analyst,data analyst portfolio project correlation python project,2021-06-22,175482,3073,496
alex analyst,self taught vs boot camp vs degree alex analyst show episode,2020-09-24,45359,1516,717
freecodecamp org,sql web developers complete database course,2023-08-24,175908,5743,116
freecodecamp org,android studio tutorial build gps app,2021-01-26,248533,4590,240
freecodecamp org,intro object oriented programming crash course,2020-09-30,952307,27378,695
freecodecamp org,writing code like real hacker vs code macro extension,2018-11-06,458389,8956,299
freecodecamp org,build markdown previewer vue js,2018-09-03,11999,274,16
freecodecamp org,react component design dev p live coding jesse,2018-07-09,2224,50,5
freecodecamp org,javascript html gamedev tutorial ball pool game part,2018-05-16,87536,1496,66
freecodecamp org,live css styling p live coding jesse,2018-05-11,2786,52,0
freecodecamp org,coding swedish startup day life amber wilkie,2018-04-11,18443,483,24
freecodecamp org,react project day live coding jesse,2017-08-30,1961,26,3
freecodecamp org,javascript lingo mdn documentation,2015-08-23,29665,349,18
alex analyst,azure account setup free credits azure fundamentals,2024-07-16,6790,273,25
alex analyst,microsoft fabric new data analytics platform,2023-05-29,229068,4753,142
alex analyst,variables python python beginners,2022-10-25,110432,2435,62
alex analyst,manage time working hours per week alex analyst show episode,2022-04-20,11852,322,161
alex analyst,ibm data analyst certificate study session,2021-01-30,5236,173,22
freecodecamp org,learn terraform aws building dev environment full course beginners,2022-04-11,288391,5796,201
freecodecamp org,figma tutorial ui design course beginners,2022-01-05,1660042,37412,1341
freecodecamp org,code dictionary react material ui tutorial,2021-08-03,64321,1845,92
freecodecamp org,data structures python developers w flask course,2021-04-22,295976,6456,176
freecodecamp org,react native web styling p live coding jesse,2019-04-24,8860,175,5
freecodecamp org,deep learning developers,2018-09-14,6873,182,4
freecodecamp org,style fancy buttons css tutorial day css days,2018-09-11,319625,5133,162
freecodecamp org,devops introduction,2018-07-09,22772,488,7
freecodecamp org,sets data structure beau teaches javascript,2017-03-05,31718,333,17
freecodecamp org,clean code functions part beau teaches javascript,2017-02-19,52868,1031,30
blue brown,dp algorithm contact tracing via nicky case,2020-05-14,357121,23274,1576
blue brown,simulating epidemic,2020-03-27,5161117,159477,6470
alex analyst,converting data types python python beginners,2022-12-13,42960,1189,31
alex analyst,full power bi guided project microsoft power bi beginners,2022-09-27,427344,8153,442
freecodecamp org,build api powered dashboards mongodb discord mail api,2022-06-24,94348,2385,60
freecodecamp org,javascript jquery gamedev tutorial catch eggs,2018-07-17,18652,327,14
blue brown,snell law proof using springs,2016-04-01,198270,5963,229
alex analyst,subqueries mysql intermediate mysql,2024-02-20,60065,1114,49
freecodecamp org,dr chuck reads c programming classic book kernigan ritchie,2022-08-18,605492,18889,406
freecodecamp org,c programming course beginner advanced,2022-02-17,5970573,156072,4729
freecodecamp org,pern stack course postgres express react node,2020-03-19,504848,9450,522
freecodecamp org,code like pro dylan israel,2019-03-07,141358,3244,94
freecodecamp org,react native tutorial augmented reality mobile app,2018-06-28,98174,1365,44
freecodecamp org,responsive sortable table react p live coding jesse,2018-01-19,6122,49,1
freecodecamp org,writing graphql queries p live coding jesse,2018-01-09,2862,51,1
freecodecamp org,react initial setup live coding jesse,2017-05-09,6669,121,18
freecodecamp org,stacks data structure beau teaches javascript,2017-02-24,105264,1112,52
freecodecamp org,learn code online code vlog,2017-01-23,2121,58,3
alex analyst,google bard got upgrade google new ai announcements,2023-05-12,33343,803,80
alex analyst,top biggest mistakes beginner data analysts make,2023-03-28,39029,1778,82
freecodecamp org,postman api test automation beginners,2023-07-13,171258,4148,132
freecodecamp org,html coding introduction course beginners,2023-02-21,146607,4038,132
freecodecamp org,google cloud digital leader certification course pass exam,2021-08-09,760485,11738,563
freecodecamp org,godot game engine tutorial make platformer game,2019-07-22,71536,1237,71
freecodecamp org,beautiful soup tutorial web scraping python,2019-01-04,308990,5758,230
freecodecamp org,let build tinder like swipe carousel,2018-10-25,8953,161,12
freecodecamp org,learn use codepen co founder codepen,2018-07-19,121560,2267,74
freecodecamp org,react ui updates p live coding jesse,2017-11-06,14333,70,1
freecodecamp org,full stack web app using vue js express js part intro,2017-09-03,419675,5706,425
freecodecamp org,sum daily programmer,2017-07-14,38117,427,73
freecodecamp org,arrow functions beau teaches javascript,2017-04-05,61350,1453,33
blue brown,wiggling charges give rise light optics puzzles,2023-09-01,742461,31473,1576
blue brown,intuition power ep lockdown live math,2020-05-15,520362,9400,704
freecodecamp org,intro stacks data structure explained,2024-03-19,28647,868,34
freecodecamp org,vector search rag tutorial combine data llms advanced search,2023-12-11,206891,4545,124
freecodecamp org,build seo optimized blog next js tailwind css contentlayer full tutorial,2023-09-20,94981,2536,70
freecodecamp org,django chatgpt clone tutorial,2023-05-24,99891,2544,111
freecodecamp org,learn free university courses audit classes online,2022-02-16,203449,7619,188
freecodecamp org,intro python livestream python basics sam,2020-07-07,376288,6703,150
freecodecamp org,flutter course full tutorial beginners build ios android apps,2019-07-03,915551,17019,365
freecodecamp org,chrome dev tools network tab,2015-08-24,21687,187,0
